,time,open,high,low,close,volume,ticker
1453,2020-10-29,25540,26010,25440,25800,2719690,FPT
1454,2020-10-30,26040,26090,25590,26090,1469970,FPT
1455,2020-11-02,26090,26200,25950,26200,866110,FPT
1456,2020-11-03,26300,26800,26200,26760,2562890,FPT
1457,2020-11-04,26850,27010,26610,26850,1369690,FPT
1458,2020-11-05,26700,27060,26360,26360,1305860,FPT
1459,2020-11-06,26560,26760,26410,26560,987260,FPT
1460,2020-11-09,26760,27060,26700,27060,2011650,FPT
1461,2020-11-10,27370,27370,26850,26850,1739340,FPT
1462,2020-11-11,27060,27060,26700,26850,1668230,FPT
1463,2020-11-12,26850,27110,26800,27110,1234540,FPT
1464,2020-11-13,27260,27260,27110,27260,1318170,FPT
1465,2020-11-16,27370,27570,26850,27010,3713690,FPT
1466,2020-11-17,27160,27420,26850,27370,2515530,FPT
1467,2020-11-18,27520,27520,27210,27370,1757160,FPT
1468,2020-11-19,27520,28380,27370,27930,4980430,FPT
1469,2020-11-20,27930,28330,27890,27970,1837360,FPT
1470,2020-11-23,27970,28480,27670,28330,2824640,FPT
1471,2020-11-24,28330,28630,27890,28180,3003940,FPT
1472,2020-11-25,28520,28520,27970,27970,1835630,FPT
1473,2020-11-26,28130,28380,27780,28230,1635130,FPT
1474,2020-11-27,28330,28480,28180,28480,1986420,FPT
1475,2020-11-30,28730,28730,28080,28080,2761700,FPT
1476,2020-12-01,27890,28080,27780,27970,3427370,FPT
1477,2020-12-02,27890,28230,27890,28180,2108200,FPT
1478,2020-12-03,28130,28230,27930,28180,1627980,FPT
1479,2020-12-04,28080,28330,28080,28230,1380920,FPT
1480,2020-12-07,28330,28380,28130,28230,1455180,FPT
1481,2020-12-08,28230,28680,28130,28480,2297110,FPT
1482,2020-12-09,28520,29290,28480,29140,3001820,FPT
1483,2020-12-10,28890,29240,28630,28630,2112490,FPT
1484,2020-12-11,28680,28890,28520,28890,1750270,FPT
1485,2020-12-14,28890,29400,28840,28980,1443760,FPT
1486,2020-12-15,29140,29190,28680,28730,2666900,FPT
1487,2020-12-16,28980,29140,28890,28940,1995530,FPT
1488,2020-12-17,28840,28940,28380,28630,3594500,FPT
1489,2020-12-18,28630,28940,28630,28840,1532820,FPT
1490,2020-12-21,29030,29290,28940,29140,2307390,FPT
1491,2020-12-22,29090,29650,28940,29450,2576390,FPT
1492,2020-12-23,29550,29700,28980,29140,1391420,FPT
1493,2020-12-24,29140,29290,28580,28890,2386210,FPT
1494,2020-12-25,28890,29190,28680,29190,1625110,FPT
1495,2020-12-28,29340,29700,29140,29340,2197090,FPT
1496,2020-12-29,29340,29790,29190,29700,2172950,FPT
1497,2020-12-30,29840,29840,29450,29450,1204180,FPT
1498,2020-12-31,29450,30000,29400,29950,2036370,FPT
1499,2021-01-04,30210,30500,30050,30500,2151300,FPT
1500,2021-01-05,30410,32189,30310,31780,2332200,FPT
1501,2021-01-06,31980,32240,31580,31630,1796000,FPT
1502,2021-01-07,31730,31880,31360,31670,2150200,FPT
1503,2021-01-08,31920,32280,31730,32090,2720400,FPT
1504,2021-01-11,32380,32790,32090,32790,1972800,FPT
1505,2021-01-12,32930,33450,32430,33350,2435200,FPT
1506,2021-01-13,33390,34150,33390,33700,2612000,FPT
1507,2021-01-14,33700,33960,33300,33650,1777500,FPT
1508,2021-01-15,33960,33960,33650,33750,1540400,FPT
1509,2021-01-18,33960,33960,33550,33600,1209000,FPT
1510,2021-01-19,33450,33500,31260,31410,3505600,FPT
1511,2021-01-20,31780,32280,30500,32090,3663800,FPT
1512,2021-01-21,32680,33350,32090,33240,2313100,FPT
1513,2021-01-22,33300,34200,33140,33910,2090300,FPT
1514,2021-01-25,33860,34560,33550,33960,3111900,FPT
1515,2021-01-26,34200,34200,33190,33450,2597500,FPT
1516,2021-01-27,33300,33500,31880,31920,2226800,FPT
1517,2021-01-28,30410,31580,29700,29700,5092400,FPT
1518,2021-01-29,29900,31780,29900,31780,3211900,FPT
1519,2021-02-01,32630,33140,31580,32189,2017400,FPT
1520,2021-02-02,31980,33450,31920,33450,3264600,FPT
1521,2021-02-03,34200,35770,33500,35470,4173500,FPT
1522,2021-02-04,35560,37090,35560,36740,4398700,FPT
1523,2021-02-05,37000,37200,36390,36950,2084900,FPT
1524,2021-02-08,36950,36950,35270,36130,4035600,FPT
1525,2021-02-09,36190,37810,35470,37810,4224300,FPT
1526,2021-02-17,38660,40030,38470,39470,3139100,FPT
1527,2021-02-18,39520,39680,38820,39630,2243100,FPT
1528,2021-02-19,39180,39520,38520,38820,3722700,FPT
1529,2021-02-22,38820,39280,38560,38920,2319300,FPT
1530,2021-02-23,38660,39030,37810,38270,3369500,FPT
1531,2021-02-24,38520,38770,37960,38210,2225200,FPT
1532,2021-02-25,38560,38660,37770,38610,1927500,FPT
1533,2021-02-26,38010,38710,37960,38610,1936000,FPT
1534,2021-03-01,38920,39520,38920,39470,2078100,FPT
1535,2021-03-02,39970,39970,38970,39470,1821700,FPT
1536,2021-03-03,39520,39580,39230,39380,1599400,FPT
1537,2021-03-04,39380,39420,38060,38470,2901500,FPT
1538,2021-03-05,38270,38520,37770,38470,2507500,FPT
1539,2021-03-08,38520,38770,38210,38420,1656600,FPT
1540,2021-03-09,38010,38370,37770,38010,2182400,FPT
1541,2021-03-10,38470,39280,38010,38660,2602400,FPT
1542,2021-03-11,38770,39080,38560,38870,1477800,FPT
1543,2021-03-12,39030,39080,38660,38770,2062800,FPT
1544,2021-03-15,38820,39280,38560,38770,1760900,FPT
1545,2021-03-16,39030,41300,38820,41040,5111000,FPT
1546,2021-03-17,41300,41300,40540,40950,1603200,FPT
1547,2021-03-18,41040,41040,40540,41040,1807500,FPT
1548,2021-03-19,40540,40800,40240,40440,2247800,FPT
1549,2021-03-22,40290,40350,39680,39880,2084800,FPT
1550,2021-03-23,39780,40540,39680,39930,2201700,FPT
1551,2021-03-24,39470,39970,38770,39030,2480100,FPT
1552,2021-03-25,39280,39280,38770,38820,2305400,FPT
1553,2021-03-26,38610,38920,37770,38560,2672600,FPT
1554,2021-03-29,38770,39580,38560,39330,1997700,FPT
1555,2021-03-30,39470,39520,39030,39080,1512500,FPT
1556,2021-03-31,39080,39580,38820,39380,1373400,FPT
1557,2021-04-01,39470,40400,39470,40400,2500900,FPT
1558,2021-04-02,40750,40800,40440,40440,1950200,FPT
1559,2021-04-05,40750,40800,39970,40350,1487000,FPT
1560,2021-04-06,40080,40540,40080,40240,1505800,FPT
1561,2021-04-07,40140,40400,40080,40350,1503800,FPT
1562,2021-04-08,40660,40840,40290,40350,1609800,FPT
1563,2021-04-09,40490,42070,40490,41600,3970400,FPT
1564,2021-04-12,41750,41750,41300,41600,2022500,FPT
1565,2021-04-13,41550,41660,40800,40900,2038100,FPT
1566,2021-04-14,40540,41040,40290,41040,2530600,FPT
1567,2021-04-15,41040,41250,40440,40540,2096200,FPT
1568,2021-04-16,40440,41150,39930,40400,2194600,FPT
1569,2021-04-19,40540,41300,40290,41300,2380800,FPT
1570,2021-04-20,41450,43020,41350,42020,4742800,FPT
1571,2021-04-22,41550,42520,40540,40540,2271200,FPT
1572,2021-04-23,40540,42070,40400,42070,3166400,FPT
1573,2021-04-26,41800,41960,40800,41040,2551300,FPT
1574,2021-04-27,40750,41250,40600,40900,1287100,FPT
1575,2021-04-28,40600,41200,40600,40950,1366700,FPT
1576,2021-04-29,40950,41450,40950,41000,2095500,FPT
1577,2021-05-04,40540,42310,40540,42020,2362100,FPT
1578,2021-05-05,42830,42830,41910,42020,2321300,FPT
1579,2021-05-06,42070,42310,41660,41910,1969000,FPT
1580,2021-05-07,41910,42570,41700,42070,2705900,FPT
1581,2021-05-10,42120,43590,42070,43490,4504300,FPT
1582,2021-05-11,43590,43880,43180,43180,2078700,FPT
1583,2021-05-12,43070,43280,42730,43280,1844500,FPT
1584,2021-05-13,43070,43280,42570,42570,2558300,FPT
1585,2021-05-14,42730,43680,42620,42970,1858700,FPT
1586,2021-05-17,43490,43880,43180,43440,1744500,FPT
1587,2021-05-18,43780,44290,43680,44090,2133500,FPT
1588,2021-05-19,44340,46160,43990,46010,2876300,FPT
1589,2021-05-20,46010,48390,45820,48390,3523900,FPT
1590,2021-05-21,47800,48960,47140,47530,3222700,FPT
1591,2021-05-24,47530,47580,46670,47380,2669500,FPT
1592,2021-05-25,47380,48240,47030,47530,2156300,FPT
1593,2021-05-26,47750,48390,47480,48290,1992800,FPT
1594,2021-05-27,48290,48340,47380,47530,1745800,FPT
1595,2021-05-28,47640,48140,47480,48030,1874300,FPT
1596,2021-05-31,48390,49660,48000,49610,3237700,FPT
1597,2021-06-01,51730,52090,51190,51260,3495000,FPT
1598,2021-06-02,51260,51500,50030,50320,3053900,FPT
1599,2021-06-03,50030,50260,49610,50150,3190800,FPT
1600,2021-06-04,50030,50090,49330,49840,3820600,FPT
1601,2021-06-07,49780,49840,47670,48670,3711200,FPT
1602,2021-06-08,48260,48850,47440,47560,3486000,FPT
1603,2021-06-09,47440,48320,46510,48070,3576100,FPT
1604,2021-06-10,48070,48560,47670,48200,2214900,FPT
1605,2021-06-11,47970,49380,47860,49150,2359600,FPT
1606,2021-06-14,49150,49780,48850,49330,2547600,FPT
1607,2021-06-15,49330,49730,48960,48960,1778700,FPT
1608,2021-06-16,48960,49780,48670,48900,2462000,FPT
1609,2021-06-17,48320,48900,48320,48610,2236400,FPT
1610,2021-06-18,48900,49550,48670,49330,1681700,FPT
1611,2021-06-21,49210,50790,48960,50380,3878300,FPT
1612,2021-06-22,50670,50970,50260,50260,1760300,FPT
1613,2021-06-23,50210,50380,49490,49970,1599900,FPT
1614,2021-06-24,49610,49970,49380,49840,1657800,FPT
1615,2021-06-25,49840,50260,49550,50150,1503400,FPT
1616,2021-06-28,50670,50670,50260,50440,1858800,FPT
1617,2021-06-29,50970,52380,50790,52150,4897800,FPT
1618,2021-06-30,52380,52420,51790,51790,1651100,FPT
1619,2021-07-01,51850,52330,51790,52330,1700100,FPT
1620,2021-07-02,52540,54440,52330,54090,3873500,FPT
1621,2021-07-05,55910,55910,53560,54560,2934200,FPT
1622,2021-07-06,54440,54740,51190,51190,1967400,FPT
1623,2021-07-07,51190,53560,50030,53260,4910200,FPT
1624,2021-07-08,53200,53260,52380,52850,2375400,FPT
1625,2021-07-09,52730,54140,52280,52800,2947000,FPT
1626,2021-07-12,52280,52800,49210,50670,6764400,FPT
1627,2021-07-13,51130,51380,50030,51190,2207400,FPT
1628,2021-07-14,51560,51560,49840,50150,2433500,FPT
1629,2021-07-15,49840,50970,49840,50260,2714600,FPT
1630,2021-07-16,50560,51790,50320,51080,2285700,FPT
1631,2021-07-19,50150,50850,49730,49840,3288800,FPT
1632,2021-07-20,49900,51080,49380,51080,2553700,FPT
1633,2021-07-21,51080,51730,50670,50970,3368900,FPT
1634,2021-07-22,50730,52730,50730,52610,4445600,FPT
1635,2021-07-23,52610,54670,52220,53260,6693400,FPT
1636,2021-07-26,53150,55260,53090,55150,5772500,FPT
1637,2021-07-27,55550,55860,54440,54850,5007000,FPT
1638,2021-07-28,54620,55150,53960,54140,3346700,FPT
1639,2021-07-29,54140,55260,53960,54980,3712900,FPT
1640,2021-07-30,55030,55800,54620,55320,4525900,FPT
1641,2021-08-02,55320,56840,55320,56260,4228500,FPT
1642,2021-08-03,56380,56510,55730,56380,3607200,FPT
1643,2021-08-04,56450,56620,55860,56260,2818400,FPT
1644,2021-08-05,56040,57090,55860,56840,2485600,FPT
1645,2021-08-06,56960,57200,56380,56840,3413900,FPT
1646,2021-08-09,57090,57510,56450,57380,2934500,FPT
1647,2021-08-10,57860,57920,57440,57570,2680700,FPT
1648,2021-08-11,57510,57570,56570,56570,4883200,FPT
1649,2021-08-12,56380,56510,54980,55200,8399400,FPT
1650,2021-08-13,54800,55910,54740,55910,3618700,FPT
1651,2021-08-16,56510,56630,56140,56270,1906800,FPT
1652,2021-08-17,55970,56270,55610,55800,2801700,FPT
1653,2021-08-18,55800,56450,55800,55910,1951000,FPT
1654,2021-08-19,56510,56510,55800,56200,2721600,FPT
1655,2021-08-20,56200,56320,54190,55190,4349300,FPT
1656,2021-08-23,55020,55020,54120,54120,3436600,FPT
1657,2021-08-24,54430,54720,53480,54660,3081500,FPT
1658,2021-08-25,54960,54960,54120,54660,1344000,FPT
1659,2021-08-26,54720,55250,54240,54360,1758700,FPT
1660,2021-08-27,54120,54720,53890,54720,1896200,FPT
1661,2021-08-30,55320,55320,54780,54830,1494800,FPT
1662,2021-08-31,54900,55440,54720,54960,1952500,FPT
1663,2021-09-01,54780,55320,54780,54960,1353300,FPT
1664,2021-09-06,54960,56450,54900,56450,3124600,FPT
1665,2021-09-07,56690,56690,55610,55610,2290600,FPT
1666,2021-09-08,55610,56040,55190,55370,1453800,FPT
1667,2021-09-09,55370,55860,55190,55440,1393700,FPT
1668,2021-09-10,55550,56140,55550,55610,1440100,FPT
1669,2021-09-13,55670,55910,55250,55320,1600000,FPT
1670,2021-09-14,55490,56320,55320,55800,2523200,FPT
1671,2021-09-15,55800,56140,55490,55970,1690100,FPT
1672,2021-09-16,56140,56510,56040,56320,1924700,FPT
1673,2021-09-17,56800,57700,56740,56910,3325700,FPT
1674,2021-09-20,57100,57220,55970,56140,2526100,FPT
1675,2021-09-21,55550,55910,55020,55610,2697100,FPT
1676,2021-09-22,55440,55550,55140,55440,2027200,FPT
1677,2021-09-23,55440,55800,55320,55370,1394200,FPT
1678,2021-09-24,55440,55440,55140,55140,1449000,FPT
1679,2021-09-27,55250,55610,54780,54780,1546100,FPT
1680,2021-09-28,54550,55320,54430,55320,1393500,FPT
1681,2021-09-29,55320,55550,54900,55440,1177400,FPT
1682,2021-09-30,55610,55860,55320,55320,996900,FPT
1683,2021-10-01,55250,55370,55020,55250,1055400,FPT
1684,2021-10-04,55320,56630,54960,56270,2277800,FPT
1685,2021-10-05,56510,57100,56140,56140,1392800,FPT
1686,2021-10-06,56200,56320,55730,56140,1571100,FPT
1687,2021-10-07,56450,56510,55970,56090,1497000,FPT
1688,2021-10-08,56510,59180,56140,58830,8305600,FPT
1689,2021-10-11,58890,59070,58460,59020,2295500,FPT
1690,2021-10-12,59020,59020,58590,58890,1125300,FPT
1691,2021-10-13,58890,60380,58590,59130,3232500,FPT
1692,2021-10-14,59130,59480,58520,58770,1824200,FPT
1693,2021-10-15,59130,59540,58520,58830,1702500,FPT
1694,2021-10-18,58890,59480,58640,58890,2264100,FPT
1695,2021-10-19,58890,59180,58640,58640,1534300,FPT
1696,2021-10-20,58710,59180,57460,58040,2248600,FPT
1697,2021-10-21,58520,58590,57520,57520,2283600,FPT
1698,2021-10-22,57700,57940,57160,57220,2023200,FPT
1699,2021-10-25,57220,57220,56450,56450,2938500,FPT
1700,2021-10-26,56510,57640,56090,57640,1855700,FPT
1701,2021-10-27,57570,58400,57400,58400,2326700,FPT
1702,2021-10-28,58400,58520,57820,58290,1644700,FPT
1703,2021-10-29,58290,58290,57640,57640,2382700,FPT
1704,2021-11-01,57940,57940,56850,56980,2855800,FPT
1705,2021-11-02,56800,57700,56800,57160,2109100,FPT
1706,2021-11-03,57220,57520,56630,57160,2680100,FPT
1707,2021-11-04,57160,57570,56910,57100,1761300,FPT
1708,2021-11-05,57220,58170,57100,58040,2169900,FPT
1709,2021-11-08,58040,58590,57890,57940,1687900,FPT
1710,2021-11-09,57990,58040,57100,57340,1845900,FPT
1711,2021-11-10,57340,57700,57040,57700,1592400,FPT
1712,2021-11-11,57700,58290,56980,57100,2122200,FPT
1713,2021-11-12,57220,58400,57040,58290,2240300,FPT
1714,2021-11-15,58590,58590,57890,57890,1908900,FPT
1715,2021-11-16,57890,59180,57570,58460,3506200,FPT
1716,2021-11-17,58460,58520,58290,58460,1186200,FPT
1717,2021-11-18,58460,58710,57400,57400,2004700,FPT
1718,2021-11-19,57990,58170,56580,56690,2481300,FPT
1719,2021-11-22,56800,57100,56510,56510,1670100,FPT
1720,2021-11-23,56510,57460,56450,57460,1150800,FPT
1721,2021-11-24,57520,58520,57340,58230,2445600,FPT
1722,2021-11-25,58590,60540,58460,59480,5487400,FPT
1723,2021-11-26,59540,59960,58770,58830,1996200,FPT
1724,2021-11-29,57990,58830,57990,58340,1993000,FPT
1725,2021-11-30,58340,58590,57700,57760,2563100,FPT
1726,2021-12-01,57990,58640,57520,58400,1254900,FPT
1727,2021-12-02,58040,58460,57820,57820,952900,FPT
1728,2021-12-03,58170,58170,56800,56800,2009700,FPT
1729,2021-12-06,56800,57400,56040,56200,2393800,FPT
1730,2021-12-07,56510,57100,56200,57100,1451000,FPT
1731,2021-12-08,57400,57400,56510,56850,1064800,FPT
1732,2021-12-09,56580,57700,56580,57700,993100,FPT
1733,2021-12-10,57340,57700,56740,56980,1160000,FPT
1734,2021-12-13,57400,57400,56850,57100,900200,FPT
1735,2021-12-14,57100,57340,56740,56910,1144500,FPT
1736,2021-12-15,56910,57280,56850,57040,808400,FPT
1737,2021-12-16,57990,57990,56800,56800,1245000,FPT
1738,2021-12-17,56850,57700,56800,57340,1152100,FPT
1739,2021-12-20,57400,57400,56800,56980,1019800,FPT
1740,2021-12-21,56910,57040,56580,56630,1112300,FPT
1741,2021-12-22,56510,56740,56270,56510,1670500,FPT
1742,2021-12-23,56510,56510,55320,55440,1930300,FPT
1743,2021-12-24,55610,56200,55190,55800,1186700,FPT
1744,2021-12-27,56040,56510,55490,56200,793700,FPT
1745,2021-12-28,56200,56450,55970,56200,567300,FPT
1746,2021-12-29,56390,56390,55670,55670,912200,FPT
1747,2021-12-30,55730,56090,55610,55670,810800,FPT
1748,2021-12-31,55800,56140,55320,55320,1607400,FPT
1749,2022-01-04,55550,56040,55490,55610,1935000,FPT
1750,2022-01-05,55730,56040,55610,55670,1193800,FPT
1751,2022-01-06,55670,55910,55610,55610,1192400,FPT
1752,2022-01-07,55370,55730,55370,55550,1016800,FPT
1753,2022-01-10,55440,55610,54660,54780,1640800,FPT
1754,2022-01-11,54720,54830,52990,53240,2509300,FPT
1755,2022-01-12,52990,53890,52640,53300,1740700,FPT
1756,2022-01-13,54060,55140,53420,54780,1811800,FPT
1757,2022-01-14,54550,54780,54060,54310,686700,FPT
1758,2022-01-17,53830,54310,52940,52940,1568400,FPT
1759,2022-01-18,52510,53300,52340,52400,1209900,FPT
1760,2022-01-19,52400,53060,52340,52510,744900,FPT
1761,2022-01-20,52580,54120,52510,52820,1334600,FPT
1762,2022-01-21,52940,53420,52450,52450,841200,FPT
1763,2022-01-24,52450,52640,50560,50740,2024200,FPT
1764,2022-01-25,50670,52050,49960,51450,1192600,FPT
1765,2022-01-26,51740,51740,50860,51150,913600,FPT
1766,2022-01-27,51150,51570,50800,51080,719600,FPT
1767,2022-01-28,51150,53240,51080,53240,1552300,FPT
1768,2022-02-07,53540,53590,52940,53240,518400,FPT
1769,2022-02-08,53240,54610,53240,53890,845100,FPT
1770,2022-02-09,54550,54550,53890,53940,1142700,FPT
1771,2022-02-10,54360,54720,53650,54720,974900,FPT
1772,2022-02-11,54610,54960,54360,54490,641600,FPT
1773,2022-02-14,54120,54490,53770,54120,774100,FPT
1774,2022-02-15,54120,54550,53830,54190,655400,FPT
1775,2022-02-16,54550,55020,54310,54310,614200,FPT
1776,2022-02-17,54660,55190,54120,55190,853700,FPT
1777,2022-02-18,54900,55020,54550,54830,618800,FPT
1778,2022-02-21,54830,55910,54720,55610,1386000,FPT
1779,2022-02-22,55320,55490,54720,55250,1158200,FPT
1780,2022-02-23,55080,55860,55080,55320,973800,FPT
1781,2022-02-24,55320,55610,53540,54720,1349600,FPT
1782,2022-02-25,54960,55550,54780,54900,1059900,FPT
1783,2022-02-28,54900,55610,54900,55490,1504600,FPT
1784,2022-03-01,55910,55910,55020,55550,1101900,FPT
1785,2022-03-02,55320,55550,55140,55370,1088900,FPT
1786,2022-03-03,55440,55910,55440,55550,957600,FPT
1787,2022-03-04,55490,55800,55320,55610,1343800,FPT
1788,2022-03-07,55370,55860,54830,55800,1687800,FPT
1789,2022-03-08,55800,56740,55080,56390,2227500,FPT
1790,2022-03-09,56270,57400,56270,56800,2204000,FPT
1791,2022-03-10,57280,57280,56270,56270,778700,FPT
1792,2022-03-11,56200,56270,55140,55440,1139000,FPT
1793,2022-03-14,55320,55320,53830,54610,1943000,FPT
1794,2022-03-15,54610,54610,53420,54120,1872000,FPT
1795,2022-03-16,54190,54900,53830,54490,1139600,FPT
1796,2022-03-17,54610,55140,54430,55140,1046000,FPT
1797,2022-03-18,55320,57460,55320,56580,2815100,FPT
1798,2022-03-21,56630,57100,56510,56690,1560700,FPT
1799,2022-03-22,57100,57700,56740,57340,2079200,FPT
1800,2022-03-23,57400,57990,57100,57400,1975800,FPT
1801,2022-03-24,57100,57820,56690,57100,1823700,FPT
1802,2022-03-25,57160,57400,56850,56910,1228100,FPT
1803,2022-03-28,56800,58710,56630,58340,3501600,FPT
1804,2022-03-29,58640,62390,58640,62390,8154300,FPT
1805,2022-03-30,62930,63810,62160,63050,2830700,FPT
1806,2022-03-31,62750,65780,62220,63640,3472300,FPT
1807,2022-04-01,63590,66030,63110,66030,4317300,FPT
1808,2022-04-04,67510,67510,65010,65010,2687800,FPT
1809,2022-04-05,64890,66380,64840,64840,1863900,FPT
1810,2022-04-06,64470,67820,64470,67210,4179000,FPT
1811,2022-04-07,67640,69520,66680,67390,3915200,FPT
1812,2022-04-08,67390,67750,64530,64530,4069700,FPT
1813,2022-04-12,64840,66320,63420,65310,3162100,FPT
1814,2022-04-13,65430,68460,65310,68460,3322800,FPT
1815,2022-04-14,68520,70720,68520,69350,3529400,FPT
1816,2022-04-15,68460,70130,67820,68400,3121400,FPT
1817,2022-04-18,68400,70540,67820,68690,3356100,FPT
1818,2022-04-19,69300,69580,66620,66620,4731000,FPT
1819,2022-04-20,66620,67210,65190,66620,3295000,FPT
1820,2022-04-21,66130,68940,66130,66620,4068500,FPT
1821,2022-04-22,66910,67750,63050,66080,5691600,FPT
1822,2022-04-25,65489,65970,61500,61500,4605900,FPT
1823,2022-04-26,59590,62450,57700,62040,5431400,FPT
1824,2022-04-27,60440,61860,59770,61250,2529700,FPT
1825,2022-04-28,61210,63530,60970,62750,2530400,FPT
1826,2022-04-29,62450,63700,61980,62450,3991500,FPT
1827,2022-05-04,62390,62980,61920,62160,1598400,FPT
1828,2022-05-05,62220,62750,60600,62290,2194900,FPT
1829,2022-05-06,60850,61860,59590,59590,2430900,FPT
1830,2022-05-09,58460,58890,55910,55910,4499100,FPT
1831,2022-05-10,55910,58770,54720,58520,2816700,FPT
1832,2022-05-11,58290,60600,57570,60600,1667700,FPT
1833,2022-05-12,59070,60600,56510,56850,2591500,FPT
1834,2022-05-13,57160,58890,55370,55670,4103700,FPT
1835,2022-05-16,57990,57990,55440,55440,1740900,FPT
1836,2022-05-17,55320,59300,55020,59300,2045800,FPT
1837,2022-05-18,59300,59540,57990,58110,1934400,FPT
1838,2022-05-19,56580,58110,56580,57700,1228600,FPT
1839,2022-05-20,58110,58830,57700,57990,1410400,FPT
1840,2022-05-23,58400,58400,57160,57400,1136900,FPT
1841,2022-05-24,57400,58400,57100,58400,1384700,FPT
1842,2022-05-25,59180,62450,58710,62450,3770800,FPT
1843,2022-05-26,62570,63700,62220,62800,1426400,FPT
1844,2022-05-27,62800,66620,62750,66500,3878400,FPT
1845,2022-05-30,66080,66860,64940,66200,2496900,FPT
1846,2022-05-31,66200,66200,63940,65370,2157000,FPT
1847,2022-06-01,65370,67150,65310,66500,2036500,FPT
1848,2022-06-02,67090,68280,66080,66320,2292800,FPT
1849,2022-06-03,66320,67820,65970,67820,1755900,FPT
1850,2022-06-06,67820,69000,66620,67210,2558200,FPT
1851,2022-06-07,67030,68760,64599,68760,3908000,FPT
1852,2022-06-08,69190,69950,68100,68400,2660400,FPT
1853,2022-06-09,68690,68940,67390,68580,1706300,FPT
1854,2022-06-10,67450,68210,65430,65430,2972500,FPT
1855,2022-06-13,63390,65410,61950,62090,3393300,FPT
1856,2022-06-14,61950,64760,61590,64180,2308300,FPT
1857,2022-06-15,65250,65250,63390,65190,1762600,FPT
1858,2022-06-16,65550,67570,64970,66270,2517500,FPT
1859,2022-06-17,65050,66700,64110,66270,2321400,FPT
1860,2022-06-20,67350,68070,65760,66270,2483900,FPT
1861,2022-06-21,66560,67350,64110,64180,2460200,FPT
1862,2022-06-22,64680,65120,60790,60870,2971400,FPT
1863,2022-06-23,60500,62520,60290,61590,2022500,FPT
1864,2022-06-24,62020,63240,61590,61590,902400,FPT
1865,2022-06-27,62240,63320,61880,62310,1254800,FPT
1866,2022-06-28,64470,64970,62800,64620,2296600,FPT
1867,2022-06-29,64040,64840,63540,64840,1182600,FPT
1868,2022-06-30,64470,64760,62090,62090,1506500,FPT
1869,2022-07-01,62670,63960,61090,63390,1696500,FPT
1870,2022-07-04,63750,63750,61950,62450,1005500,FPT
1871,2022-07-05,63240,63240,61510,61510,1395600,FPT
1872,2022-07-06,60580,61880,60150,60150,2232400,FPT
1873,2022-07-07,60440,60940,59850,59850,1286300,FPT
1874,2022-07-08,60440,60500,59850,60220,910400,FPT
1875,2022-07-11,60940,60940,59650,59650,998100,FPT
1876,2022-07-12,59650,60150,59570,60150,602800,FPT
1877,2022-07-13,60500,60500,59430,59430,1140700,FPT
1878,2022-07-14,59650,60150,59210,59650,891300,FPT
1879,2022-07-15,60500,60500,59210,59210,1382300,FPT
1880,2022-07-18,59650,60870,59280,59780,1264900,FPT
1881,2022-07-19,59710,59780,59210,59780,1185400,FPT
1882,2022-07-20,61220,61880,60500,61160,2848900,FPT
1883,2022-07-21,61880,61880,60870,61220,1804200,FPT
1884,2022-07-22,62240,62310,61290,61290,1307200,FPT
1885,2022-07-25,62670,62670,61290,61510,2245900,FPT
1886,2022-07-26,61950,61950,61090,61090,1128800,FPT
1887,2022-07-27,60940,61360,60790,61360,771100,FPT
1888,2022-07-28,61360,61800,59850,61160,1664800,FPT
1889,2022-07-29,61290,61360,60150,60150,1941800,FPT
1890,2022-08-01,60500,60650,59850,60500,1815100,FPT
1891,2022-08-02,60500,61160,60150,60720,1314800,FPT
1892,2022-08-03,61220,61360,60650,61090,2249500,FPT
1893,2022-08-04,61290,62370,61160,62020,3046800,FPT
1894,2022-08-05,62020,62800,61660,61800,1773100,FPT
1895,2022-08-08,61880,62240,61440,61950,1586800,FPT
1896,2022-08-09,61950,63020,61730,62090,2320800,FPT
1897,2022-08-10,62170,62450,61950,61950,1121400,FPT
1898,2022-08-11,62090,62520,61730,61950,1852800,FPT
1899,2022-08-12,61730,62310,61730,62310,1243100,FPT
1900,2022-08-15,62370,64180,62370,64040,3085000,FPT
1901,2022-08-16,64040,64390,63460,63890,1382800,FPT
1902,2022-08-17,64110,64180,63390,63610,1506200,FPT
1903,2022-08-18,63320,64620,63320,63610,2552900,FPT
1904,2022-08-19,63390,63750,62090,62600,1957600,FPT
1905,2022-08-22,62370,62880,61880,62520,1634000,FPT
1906,2022-08-23,62020,62670,62020,62670,1085700,FPT
1907,2022-08-24,63030,63250,62730,62800,1008000,FPT
1908,2022-08-25,62800,63170,62670,62880,1143900,FPT
1909,2022-08-26,62960,63980,62880,63540,1936600,FPT
1910,2022-08-29,63400,63400,61730,63030,2228000,FPT
1911,2022-08-30,63030,63400,62670,62960,1153200,FPT
1912,2022-08-31,62520,63400,62520,63110,1173700,FPT
1913,2022-09-05,63030,63170,62600,62800,1020900,FPT
1914,2022-09-06,62670,62960,62520,62520,1171600,FPT
1915,2022-09-07,62300,62600,61210,61210,2236400,FPT
1916,2022-09-08,61280,61940,61060,61420,1135600,FPT
1917,2022-09-09,61650,61940,61420,61420,1145400,FPT
1918,2022-09-12,61420,61420,61420,61420,1145400,FPT
1919,2022-09-13,61940,62160,61420,61650,1046400,FPT
